thrust,burn_time,mass,drag,angle,diameter,propellant_mass,wind,apogee,velocity,flight_time,isp_vac,c_star,cf,chamber_pressure_bar
1618.7989869592154,5.776729522971713,48.869431907149654,0.26090354755383116,77.42907333307573,0.27402785913662453,24.912556357944815,2.9009895280237084,2479.664516749659,152.80497133082278,32.63915803803163,315.13,5772.75,0.5355,20.0
1699.7141645437491,7.264639051510749,85.87369750219852,0.5455215442199677,77.64672246758674,0.2612307226338155,27.324211245284527,9.788422337967306,1857.6641354812737,99.5211119602754,23.5354134306749,315.13,5772.75,0.5355,20.0
1256.281733093669,5.5901515043003025,73.79150402348634,0.5560531787824559,86.48809546176109,0.25974132321682936,15.865524782731404,8.782756205801286,1575.0399768618813,59.00543177336402,15.361611291898438,315.13,5772.75,0.5355,20.0
923.0308440732275,5.389777145314813,53.39138071995163,0.3929021555987007,89.58207787140775,0.119889831768373,26.244997311908023,2.4636239478433444,1565.6006796052063,57.17397083634533,14.913172021546051,315.13,5772.75,0.5355,20.0
1983.0010527175943,4.4853167074738725,72.96602424337074,0.21830557696960426,76.86194057705337,0.2412446031254367,30.93788566152365,9.35687022174816,1819.4689738391296,94.39893346001814,20.985181750401587,315.13,5772.75,0.5355,20.0
1236.3782263347748,3.272943817741999,64.52101230640794,0.46388469073704774,75.25412891616666,0.12406553960080591,11.820097555918377,0.2999133093279882,1482.605923075416,42.29769947250478,10.143721696040553,315.13,5772.75,0.5355,20.0
1388.6134408483704,3.1026094729450677,50.27453924412448,0.24541436396524344,82.83000262674292,0.24886019811387497,37.28155429011787,6.41612808090033,1611.1224400262422,65.17516116761887,14.851595166187867,315.13,5772.75,0.5355,20.0
1793.904719643232,4.075880383183392,75.93520911020019,0.37897639528607163,84.7466234425355,0.24935016886311268,16.015477228617204,2.5872202297062055,1651.5852259934284,70.90489005876404,16.640876302243612,315.13,5772.75,0.5355,20.0
1491.0711547894261,7.681549070824652,69.14815679621508,0.3293911073814834,80.59426307116458,0.18295767049080996,31.50182719190626,2.412675882374633,2062.969478970567,117.70763217171884,27.638982552475944,315.13,5772.75,0.5355,20.0
1181.2110720158444,5.87141870233811,85.72104841237504,0.31020342450440774,82.88615955737353,0.24404277602139415,29.597306037574267,3.674013060884186,1484.0869760574972,41.35617176861912,12.150368289395876,315.13,5772.75,0.5355,20.0
970.5976188666168,3.164901802102748,82.59702543856109,0.49142246744732987,87.8989905005627,0.12425187459763104,18.14473083324562,2.388831589850194,1409.571818285592,13.700434687268984,5.094338747972042,315.13,5772.75,0.5355,20.0
1083.9377916193262,5.6844651680014024,59.225755361061005,0.4238240657097949,86.12597169103623,0.23282347176019436,25.051054030465803,9.064660090204281,1624.437418689174,66.91299827587969,16.937726099441043,315.13,5772.75,0.5355,20.0
842.0795438419045,6.710209872768093,79.56088899232766,0.3147347268894604,75.8153426961391,0.10849181529126016,10.198727904895916,7.04667399329093,1414.801617905331,19.048547344083854,8.789671942607105,315.13,5772.75,0.5355,20.0
1037.0633917989608,5.226148607101495,64.43414608948592,0.3252888427243525,81.67040142153061,0.1124682167824944,28.220535232673328,4.463291575028632,1521.231047842819,49.81942545182396,13.19791394770081,315.13,5772.75,0.5355,20.0
879.0473164601863,6.0863052089393195,78.31564853270606,0.23698365008387356,75.47203787916794,0.12534993749209916,29.171807938021036,2.1482216667929324,1423.7756933378362,23.91074904953044,8.932718520975477,315.13,5772.75,0.5355,20.0
1874.9779389096893,6.826888525046883,55.84973188607387,0.547973578790995,78.66785048777625,0.2814180344521312,17.891888299673965,8.398487581128396,2920.345256729014,185.31820923200394,38.33528009967394,315.13,5772.75,0.5355,20.0
897.2726019795501,6.89011539944096,57.0750665111303,0.40237587719169443,85.609272216788,0.10926979317796191,34.12256457905502,8.530862306433978,1592.0056184980842,61.97916612692856,16.842278076967226,315.13,5772.75,0.5355,20.0
1598.9665579005873,3.729785997567039,65.23529963745952,0.4851544558988793,80.08051368055396,0.23427677410345357,22.729847169576445,7.457353608813165,1624.1725812317682,68.02330969462805,15.619645673681335,315.13,5772.75,0.5355,20.0
1737.7534541159205,5.705720043447913,99.87934515751334,0.46691277033661427,77.78122718085562,0.2677594034724846,28.148294383947217,9.59474507214615,1592.3267141286349,64.17559630018971,15.976190182487484,315.13,5772.75,0.5355,20.0
939.6102025727037,7.340504380271494,43.37144064437587,0.20119931166922034,78.97723681097212,0.254036178573883,26.621791889225705,6.063909412847765,1974.6224061288842,110.33710103097813,25.865266968753694,315.13,5772.75,0.5355,20.0
918.0965564183443,6.059707066334803,42.425079301075534,0.3058229479956279,84.87306979262672,0.19310271722095096,39.38678696553054,0.08540843037443291,1803.4753050069303,90.3006840813964,21.62814652716727,315.13,5772.75,0.5355,20.0
1347.569366384541,4.748339693906024,67.04955654936998,0.2055544029026687,84.09080447977098,0.18680974141559598,17.52232571084399,3.7448781361451413,1612.3025840724895,65.16798488709816,15.95154894371275,315.13,5772.75,0.5355,20.0
